nodes,kernel_median,kernel_min,kernel_max,end_to_end_median
10000,0.2730207485065059,0.2539217121526594,0.3125796344215029,0.2590092769287096
50176,1.46842395745955,1.120868411845507,1.548003030765663,1.399744476599976
102400,3.234572343497282,3.229369519229858,3.357057114822287,2.921776889086553
1000000,69.3782330542531,46.32403006768941,74.66485510506483,50.34966699434038
