overhead_percent,fraction
0,0.003703703703703704
0,0.007407407407407408
0,0.01111111111111111
0,0.01481481481481482
0,0.01851851851851852
0,0.02222222222222222
0,0.02592592592592593
0,0.02962962962962963
0,0.03333333333333333
0,0.03703703703703703
0,0.04074074074074074
0,0.04444444444444445
0,0.04814814814814815
0,0.05185185185185185
0,0.05555555555555555
0,0.05925925925925926
0,0.06296296296296296
0,0.06666666666666667
0,0.07037037037037037
0,0.07407407407407407
0,0.07777777777777778
0,0.08148148148148149
0,0.08518518518518518
0,0.08888888888888889
0,0.09259259259259259
0,0.0962962962962963
0,0.1
0,0.1037037037037037
0,0.1074074074074074
0,0.1111111111111111
0,0.1148148148148148
0,0.1185185185185185
0,0.1222222222222222
0,0.1259259259259259
0,0.1296296296296296
0,0.1333333333333333
0,0.137037037037037
0,0.1407407407407407
0,0.1444444444444444
0,0.1481481481481481
0,0.1518518518518518
0,0.1555555555555556
0,0.1592592592592593
0,0.162962962962963
0,0.1666666666666667
7.719743919665234e-05,0.1703703703703704
0.156179725457295,0.1740740740740741
0.3055727976465361,0.1777777777777778
0.3522856748379377,0.1814814814814815
0.3642106995096928,0.1851851851851852
0.3726236131200933,0.1888888888888889
0.3985567760687481,0.1925925925925926
0.7427935022639387,0.1962962962962963
0.8182009917626409,0.2
0.9338948887696485,0.2037037037037037
1.049467171409324,0.2074074074074074
1.244598350837234,0.2111111111111111
1.371722397794106,0.2148148148148148
1.376369706997149,0.2185185185185185
1.408476216712495,0.2222222222222222
1.419122805251383,0.2259259259259259
1.430094321868247,0.2296296296296296
1.471095552554491,0.2333333333333333
1.536572174322393,0.237037037037037
1.641304388870646,0.2407407407407407
1.689541277797812,0.2444444444444444
1.796213200033581,0.2481481481481481
1.822273146253583,0.2518518518518518
1.830999462674421,0.2555555555555555
1.909753397042402,0.2592592592592592
1.933673482984988,0.262962962962963
1.958706015023837,0.2666666666666667
2.001967521133774,0.2703703703703704
2.108547448197506,0.2740740740740741
2.137707151857016,0.2777777777777778
2.154796363736344,0.2814814814814815
2.330745319619298,0.2851851851851852
2.575587730454343,0.2888888888888889
2.655223615654023,0.2925925925925926
2.756575464947697,0.2962962962962963
2.945879196207413,0.3
3.224688143489129,0.3037037037037037
3.404642726105211,0.3074074074074074
3.448495730676715,0.3111111111111111
3.708453930109168,0.3148148148148148
3.863893675040653,0.3185185185185185
3.960610122599317,0.3222222222222222
4.028071643404196,0.325925925925926
4.0379456429259,0.3296296296296296
4.173704049322224,0.3333333333333333
4.348382316532362,0.337037037037037
4.433950274319987,0.3407407407407407
4.489206963998726,0.3444444444444444
4.578240540455814,0.3481481481481482
4.64700847716748,0.3518518518518519
4.720957099670486,0.3555555555555556
4.734933511334516,0.3592592592592593
4.747267736670446,0.362962962962963
4.782121017757701,0.3666666666666666
4.91510426181756,0.3703703703703703
4.957680697004174,0.3740740740740741
5.02606348998631,0.3777777777777778
5.028465772686008,0.3814814814814815
5.03652660289382,0.3851851851851852
5.074469162680018,0.3888888888888889
5.090110064886177,0.3925925925925926
5.238218012055351,0.3962962962962963
5.24372040271166,0.4
5.247417138785071,0.4037037037037037
5.404262870264387,0.4074074074074074
5.478403126572129,0.4111111111111111
5.507079020844907,0.4148148148148148
5.591977147771843,0.4185185185185185
5.65898084605243,0.4222222222222222
5.666159870540266,0.4259259259259259
5.672591748564937,0.4296296296296296
5.695985324788011,0.4333333333333333
5.814150318961264,0.4370370370370371
5.822170112208402,0.4407407407407408
5.971449496779768,0.4444444444444444
6.170800867226611,0.4481481481481481
6.314594676045693,0.4518518518518518
6.50316151050212,0.4555555555555555
6.518317564637188,0.4592592592592593
6.607188826590416,0.462962962962963
6.706761220484481,0.4666666666666667
6.731690347533825,0.4703703703703704
6.764495539169801,0.4740740740740741
6.837691886011399,0.4777777777777778
6.842148183092678,0.4814814814814815
7.097992073395165,0.4851851851851852
7.103403300984645,0.4888888888888889
7.163988768930007,0.4925925925925926
7.227609105972754,0.4962962962962963
7.228454258755734,0.5
7.258388233850765,0.5037037037037037
7.344980075615726,0.5074074074074074
7.374227835687974,0.5111111111111111
7.418907090725968,0.5148148148148148
7.500764470071686,0.5185185185185185
7.737501925233903,0.5222222222222223
7.889028559682743,0.5259259259259259
7.92621575790855,0.5296296296296297
8.067828956569301,0.5333333333333333
8.113673329200344,0.5370370370370371
8.174338075452358,0.5407407407407407
8.329693107636293,0.5444444444444444
8.346354494278474,0.5481481481481482
8.36938318239282,0.5518518518518518
8.463754356353181,0.5555555555555556
8.528572628228659,0.5592592592592592
8.55449333365268,0.562962962962963
8.554913946134747,0.5666666666666667
8.792093146413871,0.5703703703703704
9.279085189667423,0.5740740740740741
9.358289954323261,0.5777777777777777
9.364532492784395,0.5814814814814815
9.638890968809699,0.5851851851851851
9.687412029694364,0.5888888888888889
9.707651429047681,0.5925925925925926
9.988972415629416,0.5962962962962963
10.05735725536474,0.6
10.08761864441567,0.6037037037037037
10.21806125506672,0.6074074074074074
10.29654288900896,0.6111111111111112
10.32213641079129,0.6148148148148148
10.45206655056539,0.6185185185185185
10.55585627991966,0.6222222222222222
10.7424774715682,0.6259259259259259
11.13939222640086,0.6296296296296297
11.14104322341096,0.6333333333333333
11.23401298679008,0.6370370370370371
11.43315944352723,0.6407407407407407
11.45487616626182,0.6444444444444445
11.45836464273442,0.6481481481481481
11.46604803363227,0.6518518518518519
11.67198625316144,0.6555555555555556
11.69501837617018,0.6592592592592592
11.70688809548674,0.662962962962963
11.77373709985288,0.6666666666666666
11.86308122849595,0.6703703703703704
11.94796072367861,0.674074074074074
11.96705613684481,0.6777777777777778
12.03365217022085,0.6814814814814815
12.07144764426535,0.6851851851851852
12.08930471209837,0.6888888888888889
12.30730405798428,0.6925925925925925
12.7831257940419,0.6962962962962963
12.90147979980087,0.7
12.9199480228525,0.7037037037037037
13.03430745491998,0.7074074074074074
13.1113512410185,0.7111111111111111
13.36924396237371,0.7148148148148148
13.41519370018207,0.7185185185185186
13.54284213003338,0.7222222222222222
13.60940501280434,0.725925925925926
13.6750873645487,0.7296296296296296
13.69219445063399,0.7333333333333333
13.90041975269571,0.737037037037037
14.12089252278463,0.7407407407407407
14.14807439915644,0.7444444444444445
14.18991552519613,0.7481481481481481
14.21396952139709,0.7518518518518519
14.22682065751604,0.7555555555555555
14.26181971033287,0.7592592592592593
14.57114091066163,0.762962962962963
15.04442572695741,0.7666666666666667
15.26356381232017,0.7703703703703704
15.49513797285007,0.774074074074074
15.57176815663528,0.7777777777777778
15.8759774185776,0.7814814814814814
15.97757337234937,0.7851851851851852
16.01554077689677,0.7888888888888889
16.4900799504524,0.7925925925925926
16.55406020958658,0.7962962962962963
16.73352446065488,0.8
16.75796263053975,0.8037037037037037
17.31081577362368,0.8074074074074075
17.31352486765232,0.8111111111111111
17.34972830447101,0.8148148148148148
17.52038979073232,0.8185185185185185
17.80530919074619,0.8222222222222222
17.90902474353435,0.825925925925926
18.45061233709742,0.8296296296296296
18.55783904316908,0.8333333333333334
19.01269269266388,0.837037037037037
19.76268455457473,0.8407407407407408
19.96579183737233,0.8444444444444444
20.11543360393735,0.8481481481481481
20.26236585640051,0.8518518518518519
20.4872935239036,0.8555555555555555
20.5086390645284,0.8592592592592593
20.65361157414365,0.8629629629629629
20.91935134435812,0.8666666666666667
21.02954412686888,0.8703703703703703
21.28095004184178,0.8740740740740741
22.00842788271819,0.8777777777777778
22.55506345682632,0.8814814814814815
23.23777271983938,0.8851851851851852
23.48852158017856,0.8888888888888888
23.68965391186706,0.8925925925925926
23.95758454742498,0.8962962962962963
25.25523873415394,0.9
25.58532909273379,0.9037037037037037
26.0143016186938,0.9074074074074074
26.09180047943243,0.9111111111111111
26.30087612383818,0.9148148148148149
26.73775652509396,0.9185185185185185
27.23359030766746,0.9222222222222223
27.38094114931795,0.9259259259259259
27.54289989336416,0.9296296296296296
27.92947269559016,0.9333333333333333
28.12178131961314,0.937037037037037
28.60306718073229,0.9407407407407408
28.77922970874947,0.9444444444444444
29.73640624609135,0.9481481481481482
30.73064631457492,0.9518518518518518
31.56417871713803,0.9555555555555556
32.36081062773602,0.9592592592592593
33.68447595560527,0.9629629629629629
35.80114487749528,0.9666666666666667
36.47594222307846,0.9703703703703703
36.90333076161541,0.9740740740740741
38.12196126062748,0.9777777777777777
38.77220741378928,0.9814814814814815
40.12422392298139,0.9851851851851852
40.98655607008914,0.9888888888888889
47.14598755519144,0.9925925925925926
59.38904475296818,0.9962962962962963
63.18928682910914,1
